times,n,Tpara,Tperp
1592428314.593293,0.86029047,397.73767,377.15027
1592429273.85696,1.3823806,330.29004,285.7124
1592427159.426823,0.8574149,411.5128,378.56552
1592429596.061546,1.0996138,343.55084,429.3514
1592432131.547622,1.1234729,339.7211,340.14795
1592427888.137221,1.0273478,644.59705,591.2741
1592430425.573361,1.5127668,276.91467,229.63135
1592431260.7852402,3.822709,106.427185,84.50214
1592432441.002013,1.158519,306.62277,282.4036
1592429983.217071,0.9874472,371.1485,412.40518
1592428519.0462022,0.72725713,810.42584,752.025
1592426451.26672,1.13399,519.5172,521.15106
1592432811.957283,5.517429,128.542,69.48521
1592426227.913522,0.83221114,485.38867,404.06372
1592434048.874845,1.0155101,377.45193,313.77637
1592434727.184478,0.9522317,492.25244,443.48743
1592427659.983955,1.1169605,353.70447,274.4371
1592434147.27625,1.1515508,365.22305,312.5048
1592428556.0967438,1.0828687,469.31036,457.09775
1592431892.29422,1.2370851,210.9329,222.09349
1592432100.347181,0.8898749,414.559,377.91827
1592434123.125909,1.264241,324.80722,316.91547
1592433956.323539,4.248797,110.77404,76.77991
1592427563.232586,1.8048013,145.22041,189.33531
1592426833.322172,1.871218,199.95149,204.76613
1592431875.793984,1.8064858,286.021,213.69733
1592427657.883927,0.9065229,447.87357,326.1832
1592433075.061019,1.2306559,266.4246,242.5714
1592426616.869075,1.1023854,471.69476,470.35294
1592429585.861404,1.2333986,303.59967,307.79935
1592428556.846744,1.2141404,461.42914,436.5139
1592427149.976681,0.9580345,403.21194,331.82602
1592431336.986321,5.490629,94.26147,58.661564
1592433572.1680892,1.557869,196.19536,194.3723
1592433748.570587,1.2272298,422.3678,361.1325
1592433869.322305,4.5644155,82.30184,80.217094
1592428289.692938,1.1741486,531.4534,387.71396
1592428540.0465012,1.108471,464.71338,465.34833
1592431744.242122,1.6214914,367.17215,327.09827
1592429080.50421,0.9710541,454.53226,426.2325
1592427230.377836,0.9609802,484.98578,416.5654
1592429887.06569,2.2199922,189.38974,115.73537
1592432997.659925,1.0670137,254.07947,355.86438
1592426217.113379,1.1067414,326.3774,382.4666
1592428847.1008902,0.77740085,702.6319,635.5975
1592432673.205322,2.8960083,180.3933,146.68823
1592428229.392082,0.81764716,769.4009,653.6864
1592429955.316672,0.97987515,368.76877,445.60623
1592433723.670232,1.2144731,437.9747,409.03012
1592430194.270074,1.5934061,178.89183,165.28145
1592432216.8988302,1.2597446,410.041,441.7656
1592430313.371767,1.9441983,127.48273,125.92651
1592426513.817604,1.0473433,561.9094,502.1931
1592426964.2740412,1.3823982,374.6,389.40378
1592431529.439064,1.3024668,392.80685,423.46637
1592429249.406618,1.5109465,296.13953,296.2744
1592428389.594363,1.3053017,445.25363,406.40808
1592432744.756332,3.607784,80.46387,78.3757
1592428192.191554,0.82956487,831.0205,683.3362
1592434397.479796,0.88307583,219.0399,274.0325
1592428232.6921248,0.8205614,757.4702,591.70874
1592428724.6991382,1.0549927,379.3566,361.40857
1592432640.05484,1.0046351,485.8441,381.28647
1592433944.623369,4.3464103,101.591675,85.870544
1592426177.062794,0.9638221,364.4715,380.44907
1592433550.867777,1.2751808,195.2899,201.47455
1592427365.9797618,1.3157028,436.84253,371.63177
1592429940.016445,1.1812822,356.38898,457.3867
1592427036.575068,1.069206,347.82236,366.51413
1592434660.5835268,0.82043594,506.13983,447.32285
1592432700.505706,1.2996398,301.9554,340.69507
1592431611.640231,1.005056,435.77158,423.8917
1592431169.2839448,1.1182564,400.39633,379.6124
1592431772.442519,1.2396648,372.4326,267.70825
1592434640.3332438,0.6590378,463.24963,411.08124
1592429459.4096088,1.7837973,130.4442,126.34106
1592427602.833142,1.4966,243.33873,228.67542
1592427776.2356238,1.3784317,444.96646,385.50034
1592430360.772437,2.1724997,189.8332,171.40347
1592426747.220945,0.9193308,420.63663,462.01428
1592432774.606758,4.5963926,175.8542,90.65601
1592434430.480265,5.4629703,83.78595,80.42498
1592428813.0503922,0.7611698,690.1105,642.0468
1592429311.2075012,1.1826347,363.32703,340.62378
1592429201.405934,1.753078,242.41345,201.14648
1592433794.32124,1.0904002,493.5132,445.3842
1592428662.598254,1.2089183,336.91425,349.40085
1592426083.461466,1.258494,386.7071,346.57956
1592431080.782679,1.21398,447.58325,452.96375
1592433404.465703,1.1967775,389.21967,377.23807
1592427010.924698,1.0330119,492.40897,452.2507
1592427793.185866,1.3576343,426.14545,377.15335
1592434134.976065,1.3567318,347.68045,331.21115
1592427163.1768808,0.883602,444.1367,342.38345
1592428518.146202,0.74170625,779.18835,665.61005
1592434513.881443,3.4854603,173.74666,106.52483
1592425890.85871,1.060309,642.2753,486.5552
1592428136.9907572,0.75470924,947.7644,783.35205
1592426766.571216,0.77247006,538.80005,494.5338
1592430265.971085,1.5819618,176.597,210.03793
1592430705.027331,1.2269653,425.12256,401.04602
1592426558.518247,0.9861911,482.69113,402.85364
1592428463.695418,0.67924684,969.61755,797.5784
1592429524.810536,1.4745686,188.69122,165.61478
1592429646.4622731,1.1059887,308.7803,427.69696
1592428691.398667,0.94424,383.8334,348.57465
1592426761.771144,0.7689802,476.18082,411.58063
1592429998.667283,0.92559165,362.16132,401.77676
1592429682.162785,0.67408097,451.3148,625.3127
1592430046.217967,1.5918996,310.7483,297.88287
1592434661.483541,0.8095914,571.3548,487.36923
1592433557.167876,1.4741768,197.35704,184.0645
1592432571.503874,1.0586516,468.01385,472.54202
1592432742.206303,3.5084994,83.48618,89.06613
1592431987.695575,3.9379265,81.70619,81.16642
1592429581.361346,1.2173266,258.1887,325.61694
1592428270.342667,0.9636268,653.5891,477.8443
1592433268.413773,0.9594126,405.67813,508.16275
1592427640.933684,1.8410217,249.36555,171.75058
1592432620.85457,1.1032351,385.1252,354.59116
1592430966.481058,2.0378256,115.34063,151.74469
1592427297.428792,1.095826,484.58466,426.09763
1592432200.998603,1.0485424,575.88727,531.49554
1592426380.015692,1.2818564,420.60278,384.42816
1592429319.4576151,1.3206888,345.6636,363.8305
1592431425.037571,2.240132,160.20068,180.82892
1592433681.519636,1.4591407,312.77374,287.30026
1592428069.339801,0.7167424,1008.2361,914.14905
1592428660.648225,1.4158546,247.58218,287.06076
1592429759.263881,1.1853356,233.19635,250.03299
1592427506.231773,0.9583214,335.89847,303.6976
1592431637.1406,0.8190052,729.26184,617.0671
1592428172.24127,0.74783045,968.5278,784.0137
1592426739.570831,1.2176253,361.3574,422.98233
1592434828.88591,0.9442953,456.5503,534.75745
1592430990.1814,1.4729872,182.43222,180.88503
1592433219.3630772,1.9169644,164.37682,178.01546
1592426858.6725278,1.0640956,316.2253,296.05054
1592428195.641597,0.84963673,838.70734,670.05133
1592434180.876718,1.5198463,404.9075,339.05444
1592426768.971244,0.84168476,529.5075,450.72958
1592427234.127894,0.96782136,556.9133,415.7558
1592430148.2194188,2.1909688,208.96571,181.33195
1592430130.669162,1.8013179,194.8961,183.42508
1592426862.122585,0.99505395,351.6711,363.0609
1592426270.0641222,0.97396207,381.23758,403.9484
1592429534.2606778,2.5215383,136.66422,128.82968
1592430343.222195,2.1840844,161.3245,145.02876
1592427384.580033,1.4446208,359.45255,356.0006
1592431004.281599,1.4469757,220.37125,205.26616
1592430614.27605,1.1968642,417.16647,412.38193
1592429469.159752,4.8908787,67.88872,77.797295
1592432939.459101,1.0851032,243.6905,316.3544
1592427381.879991,1.3159835,394.21127,403.68805
1592433204.9628642,2.1439166,159.19377,160.9943
1592432670.055267,1.2377896,277.59418,256.3133
1592425913.359038,0.986174,744.292,632.4077
1592432633.604754,1.1732174,388.84677,369.62912
1592433843.821936,1.241679,175.80267,284.90366
1592426390.365849,1.1014992,505.01273,445.19504
1592425859.3582668,1.2865578,413.97498,398.6715
1592428949.702344,1.012141,515.59125,484.13187
1592434676.183754,0.9064851,515.4718,461.79388
1592427713.084725,0.9193959,528.40015,427.0946
1592432502.352894,1.3343309,339.31238,261.3391
1592426192.063008,0.8757373,465.3326,435.55148
1592430281.871312,2.789296,149.20088,118.91694
1592429218.206176,1.5477159,267.92206,223.16815
1592427436.180775,1.3167408,390.76218,425.42093
1592431606.24016,0.9177337,413.90173,409.33966
1592425857.258239,1.2347336,473.07144,448.00464
1592431104.6330209,1.1019282,444.1163,485.08188
1592432937.959073,1.202342,237.18224,303.16547
1592429672.262642,0.56332844,464.1806,644.6542
1592434665.533598,1.0318202,477.28937,433.46573
1592427491.83156,1.0713999,323.37888,291.52234
1592433839.3218791,1.1045572,272.548,273.28452
1592426493.717319,1.0381927,525.2492,551.8795
1592426208.11325,1.0162699,439.75052,445.7897
1592429128.2048929,1.20833,388.04874,360.7829
1592433893.922645,5.1550303,79.739426,76.92671
1592427746.985196,1.2239056,456.43802,365.06094
1592432286.649825,4.6999865,119.53113,76.8855
1592429188.955749,1.6045376,236.35327,193.27496
1592432119.697451,1.1131288,284.18732,291.78787
1592430300.771583,1.909802,125.90115,118.06453
1592428171.641255,0.6992509,801.61206,731.75696
1592432425.1018,1.0852154,349.95798,288.2362
1592431831.3933592,1.2930738,359.00775,308.74387
1592433730.270331,1.2784265,429.2993,392.76395
1592430034.217796,1.5067387,279.7092,283.41843
1592432347.850691,1.0736135,263.89148,293.2788
1592430304.071625,1.9131036,137.02292,121.91339
1592426854.9224708,1.1118758,280.89243,298.13174
1592428294.643009,1.1706878,474.87796,391.79343
1592433254.763574,1.0581343,292.48288,412.5968
1592426875.4727712,1.0116873,349.4866,409.691
1592427005.974626,1.14254,488.93713,469.25598
1592429675.1126862,0.5720119,522.4308,670.7415
1592434385.479626,1.2900904,224.61131,274.93045
1592428554.4467149,1.1169093,492.06332,431.4186
1592433357.365037,1.032967,439.45673,389.3691
1592427115.0261812,0.88648415,403.81863,342.98486
1592433816.371552,1.0097914,500.9036,413.61472
1592430842.8792949,1.5996014,169.63972,207.17232
1592434084.5753548,1.2526723,375.12955,339.0442
1592425895.35878,1.2287943,609.7539,494.47253
1592432180.898318,1.0480887,424.069,390.975
1592429987.717128,0.882385,380.4934,385.41638
1592432906.158632,1.3441174,233.18968,313.02466
1592427425.680618,0.9460727,426.5591,390.9733
1592427171.126994,1.0033969,352.37988,305.06512
1592430276.921241,1.3640884,211.0299,188.34058
1592430259.821,1.3182377,188.58926,187.28279
1592433999.524149,0.9478716,317.91547,294.10202
1592429226.006276,1.7149975,255.01254,214.89168
1592427864.886878,1.2191983,495.03198,473.23486
1592428464.445432,0.6912623,918.97943,802.50055
1592429592.311504,1.0091748,336.0112,395.9591
1592433862.872206,4.842917,76.30497,83.28816
1592433767.620856,1.267243,469.93414,433.07748
1592430739.677829,1.1956025,447.78177,407.8613
1592428795.0501351,0.7576928,587.422,533.1099
1592428259.092509,0.8974917,664.2102,504.16998
1592429262.456803,1.3690277,300.75162,282.6664
1592431700.891495,1.0373867,469.24185,518.12634
1592432333.4504929,1.3329691,189.51703,252.16599
1592432336.300535,1.4606782,144.43425,220.53131
1592428911.001788,1.0867416,448.22034,485.20117
1592426874.1227572,0.9045822,428.25464,479.0968
1592426128.462108,0.91654557,410.6846,403.86594
1592431831.6933591,1.2803358,395.7195,376.76746
1592433694.419821,1.3753705,361.95908,322.49884
1592427903.287434,0.8207308,666.339,575.17444
1592431556.589449,1.0795088,479.6176,500.6005
1592432946.2092018,1.323448,216.47267,278.40796
1592426623.01916,1.0048848,529.4328,521.27814
1592432311.10018,1.5388851,136.85721,170.86148
1592429703.01307,0.7094533,522.9827,607.1338
1592430305.8716538,1.8824376,141.93326,139.97179
1592433315.064426,1.0418217,361.0503,343.8875
1592425969.009824,1.0838406,478.5357,502.7252
1592432507.302965,1.2761045,380.92703,323.03967
1592430660.326706,1.2638744,487.28577,381.135
1592428768.049751,1.152481,422.51022,429.50967
1592429724.463383,1.4986792,262.0864,260.6863
1592434685.333882,0.7827277,533.6892,446.96655
1592432165.5981052,1.2614965,300.79007,255.26994
1592427156.876781,0.83294857,394.1179,368.32004
1592428444.645146,0.7070598,890.63214,895.39044
1592429196.605864,1.7074002,204.92615,189.41443
1592432137.5477078,1.2645391,348.92566,247.37079
1592429439.909324,2.0614936,115.48595,115.326485
1592428752.149536,1.1583601,406.51187,390.1635
1592425862.95831,1.1719507,515.9611,453.77042
1592430476.274087,1.4941212,190.56694,225.63646
1592430196.670103,1.995883,181.22453,149.6289
1592431272.48541,5.4066143,104.928535,74.71742
1592434251.377725,1.7250451,196.00644,157.34097
1592433980.32388,4.156508,146.91774,76.98066
1592434747.134762,1.0192987,533.5428,433.03366
1592430539.8749828,1.7683548,267.0912,219.96368
1592431592.13996,1.2149892,337.28827,328.9945
1592432682.205451,1.2717578,271.19336,292.95276
1592433584.768259,1.6616782,192.40839,209.01752
1592434810.135655,1.1633244,404.74594,472.35455
1592430538.074956,1.7265979,207.19627,189.90279
1592426235.7136362,0.7297163,516.9834,398.85516
1592434080.225298,1.2679904,384.0759,327.4267
1592432052.346499,0.9187299,240.47685,250.36436
1592429981.417042,0.91930145,415.59033,469.79333
1592431980.195476,2.4807239,117.54491,107.94308
1592433595.268415,1.6046879,224.7903,224.04109
1592433269.013773,0.9689879,444.816,574.0903
1592428913.101831,1.0644212,484.28488,495.02405
1592431107.483063,1.1066995,408.79846,452.50067
1592430270.021141,1.5706679,142.24005,232.6246
1592434583.182435,0.86566573,434.46674,518.17975
1592427902.9874198,0.81966496,639.49585,601.50916
1592429454.459538,1.5219707,149.99681,117.96073
1592427299.0788212,1.2406855,441.39978,400.69635
1592429402.708797,1.9903871,106.1233,107.36298
1592426481.867148,1.2104791,527.2672,524.0817
1592428578.447057,0.88828486,309.58145,441.99756
1592428551.446672,1.1843709,441.36487,402.6759
1592426492.367305,1.038985,576.39014,594.90234
1592432244.1992278,4.940644,97.89235,79.57552
1592433650.469196,1.3392091,340.96753,328.11505
1592428410.294662,1.2163634,576.4363,579.5774
1592432153.597934,1.045334,266.23734,225.29759
1592432032.5462148,1.1773039,178.32312,208.22046
1592431847.743585,1.0592588,554.2245,453.29718
1592426848.322386,1.2790743,219.69218,247.22336
1592432540.153434,1.1749555,423.71237,355.96585
1592430992.881428,1.3911576,178.88599,146.58958
1592428573.3469849,0.7634624,405.37564,382.73013
1592434540.7318249,2.1822343,279.1134,139.7128
1592429009.853198,1.1241863,468.9566,434.25473
1592429868.315433,3.2959714,147.62387,98.101776
1592426804.8217568,0.8304379,382.04922,415.7571
1592430866.7296362,4.094405,122.93767,98.972725
1592429343.157957,1.6374798,263.86676,230.76416
1592429867.265419,3.673113,120.04495,80.76912
1592430269.121141,1.4109684,129.84056,200.40955
1592429397.158726,2.0454185,96.503174,116.33797
1592430533.574899,1.8634982,240.41379,222.5283
1592433142.411984,5.6895123,108.83281,57.903854
1592432546.303519,1.0259488,383.63138,356.2901
1592426360.965421,1.3275177,304.3988,305.22595
1592433049.860664,0.9990383,526.7338,625.64624
1592430237.170686,3.3325624,138.30014,160.07965
1592432053.246513,0.9568681,216.32817,229.25218
1592434766.335031,1.193805,462.7654,387.96042
1592428902.7516742,1.0535079,472.93683,493.58987
1592431848.043585,1.0387726,571.8116,467.66977
1592433005.160038,1.3084122,240.03117,331.53525
1592426185.312921,0.9883381,411.13055,432.18484
1592430314.571782,1.8820573,128.48633,146.30576
1592433983.473922,2.9282877,202.58676,95.99956
1592434346.479073,1.2064868,269.31534,321.10913
1592427714.43474,0.9954949,495.1616,433.76993
1592430697.077232,1.1772926,496.79117,438.34283
1592434031.024589,0.9548601,358.19162,308.12048
1592434670.3336692,0.9523334,492.29828,509.7214
1592432946.809202,1.304936,230.16833,274.90063
1592432615.1545,1.034618,404.52646,372.3672
1592431767.492448,1.2182289,362.44104,249.28186
1592431218.184642,1.1807954,370.2122,408.84982
1592429539.210749,2.0376487,157.4046,173.27332
1592426561.96829,0.99546427,516.2018,451.94647
1592428979.702771,1.1001774,476.63446,463.6356
1592431541.889235,1.084748,367.55682,495.45566
1592426452.0167198,1.092517,567.7677,615.1321
1592433917.622985,5.503658,95.48157,84.12172
1592429821.9647648,2.6616228,161.95572,116.66853
1592429180.255635,1.1745746,283.74414,244.21448
1592428954.202415,1.0833873,498.90384,452.22098
1592428743.449408,1.1067399,394.6222,415.2887
1592429617.061844,1.2184732,379.78427,488.07916
1592429137.655023,1.1549073,387.54935,322.3586
1592430468.023959,1.3268007,252.23254,217.86475
1592426726.970644,1.1968957,374.65213,393.66354
1592428172.09127,0.7939658,771.29083,689.31934
1592432284.2497962,5.147728,115.925606,67.379944
1592430880.379835,1.7624305,117.77231,137.28381
1592431661.440942,1.0302674,577.06665,524.85864
1592432428.4018428,1.0156668,315.58524,310.5323
1592429911.816045,1.6278758,239.98279,207.49786
1592428470.8955169,0.8252724,758.2448,668.0851
1592426185.012908,1.0245616,394.34515,398.25864
1592430086.268537,1.7568624,226.71455,188.79024
1592426738.520816,1.2054398,349.6215,371.07077
1592430760.3781278,1.1893258,322.44498,349.58484
1592431408.9873438,1.5195054,211.30215,179.03459
1592429902.815917,2.0905972,184.21375,153.67563
1592434553.182009,0.7631706,374.96368,359.67245
1592425865.808352,1.2732782,464.6142,423.0358
1592426941.173713,1.2158922,478.4298,469.23297
1592433986.3239648,2.146291,249.2654,185.71208
1592426614.769047,1.2075714,415.3177,423.29355
1592426863.0225852,1.0428959,301.88486,344.05997
1592430089.86858,1.6673989,189.95096,172.51051
1592431242.184984,2.3760674,245.45352,192.75981
1592428709.248924,1.0014598,401.16553,389.64746
1592432572.103889,1.1450418,468.099,427.5041
1592433259.413645,0.9161247,508.80252,573.5897
1592429728.36344,1.6435636,245.16394,247.11267
1592427735.28504,1.3982028,417.05545,392.5215
1592433485.7668538,5.897975,77.45747,74.12179
1592432380.25116,1.2923541,212.93172,217.01541
